tournament_year,matchup,round_name,team,player,time_minute,player_x,player_y,xg,shot_type,situation,body_part,is_goal
2018,Brazil vs Costa Rica,,Brazil,Marcelo,29,22.5,23.9,,miss,assisted,left-foot,false
2018,Brazil vs Costa Rica,,Brazil,Neymar,76,12.1,30.1,,block,assisted,right-foot,false
2018,Brazil vs Costa Rica,,Brazil,Thiago Silva,23,12,32,,miss,set-piece,head,false
2018,Brazil vs Costa Rica,,Brazil,Neymar,56,8.5,52,,save,assisted,right-foot,false
2018,Brazil vs Costa Rica,,Costa Rica,Bryan Oviedo,15,32.8,29.7,,miss,assisted,left-foot,false
2018,Brazil vs Costa Rica,,Costa Rica,Celso Borges,13,14.1,55.7,,miss,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Philippe Coutinho,48,12.4,35.5,,save,corner,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Hirving Lozano,90,8.5,75,,miss,regular,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Carlos Salcedo,9,14.1,56.3,,miss,corner,head,false
2018,Brazil vs Mexico,Round of 16,Brazil,Gabriel Jesus,47,17.1,58.1,,block,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Roberto Firmino,88,3.3,52.7,,goal,fast-break,right-foot,true
2018,Brazil vs Mexico,Round of 16,Mexico,Miguel Layún,53,22.8,68.8,,block,corner,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Carlos Vela,30,17.9,25.3,,miss,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,25,4.7,32.8,,save,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Gabriel Jesus,33,9.9,34.8,,save,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Philippe Coutinho,34,19.7,35.5,,block,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Hirving Lozano,65,9.4,73.8,,miss,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Raúl Jiménez,90,13,69.6,,block,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Paulinho,59,12.7,53.1,,save,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Jesús Gallardo,50,27.7,43.7,,miss,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Philippe Coutinho,38,27.2,40.2,,block,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,40,27.3,31.3,,miss,free-kick,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Philippe Coutinho,33,5.4,37.3,,miss,regular,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Thiago Silva,26,11.7,40.1,,miss,set-piece,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Andrés Guardado,70,27.3,50.9,,block,regular,left-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Hector Herrera,22,13.9,51.5,,block,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,5,22.2,52.2,,save,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,88,7.9,33.4,,save,fast-break,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,51,2.3,50.6,,goal,assisted,right-foot,true
2018,Brazil vs Mexico,Round of 16,Mexico,Hirving Lozano,2,8.8,64.9,,block,regular,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,56,22.3,69.4,,miss,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Willian,63,13.4,68.4,,save,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Gabriel Jesus,26,9.1,61.6,,miss,set-piece,left-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Andrés Guardado,52,24.8,41,,block,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Willian,75,22.2,64.1,,save,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Hirving Lozano,61,24.5,49.1,,block,fast-break,right-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Philippe Coutinho,27,16.9,37.1,,miss,assisted,right-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Carlos Vela,61,23.1,69.9,,save,fast-break,left-foot,false
2018,Brazil vs Mexico,Round of 16,Brazil,Neymar,68,15.3,52.8,,block,assisted,left-foot,false
2018,Brazil vs Mexico,Round of 16,Mexico,Hirving Lozano,18,12,68.1,,block,assisted,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Neymar,88,12.2,46,,save,assisted,head,false
2018,Brazil vs Switzerland,,Switzerland,Blerim Džemaili,3,10.1,54.5,,miss,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Roberto Firmino,90,9.1,50.5,,save,set-piece,head,false
2018,Brazil vs Switzerland,,Switzerland,Blerim Džemaili,46,26.2,32.6,,miss,assisted,right-foot,false
2018,Brazil vs Switzerland,,Switzerland,Blerim Džemaili,73,19.4,51.9,,save,assisted,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Miranda,90,14.2,48.5,,miss,corner,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Neymar,58,5.7,32.6,,block,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Renato Augusto,90,4.3,37.5,,save,set-piece,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Neymar,78,25.4,25.8,,save,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Philippe Coutinho,70,11.1,35.7,,miss,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Thiago Silva,45,5.1,46.4,,miss,corner,head,false
2018,Brazil vs Switzerland,,Brazil,Casemiro,59,29.1,45.2,,miss,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Willian,67,19.9,71.3,,miss,corner,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Willian,67,19.2,63.7,,miss,corner,right-foot,false
2018,Brazil vs Switzerland,,Switzerland,Steven Zuber,50,3.2,52.1,,goal,corner,head,true
2018,Brazil vs Switzerland,,Brazil,Philippe Coutinho,20,20.4,29.1,,goal,regular,right-foot,true
2018,Brazil vs Switzerland,,Switzerland,Xherdan Shaqiri,89,21.9,66.6,,miss,regular,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Philippe Coutinho,57,15.1,43.9,,block,regular,right-foot,false
2018,Brazil vs Switzerland,,Switzerland,Steven Zuber,40,14.7,29.9,,miss,assisted,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Philippe Coutinho,57,23.4,41.5,,block,regular,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Paulinho,11,4.1,47.2,,miss,regular,left-foot,false
2018,Brazil vs Switzerland,,Brazil,Roberto Firmino,82,5,68.8,,miss,regular,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Fernandinho,66,23.9,54.4,,block,regular,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Thiago Silva,59,11.8,47.8,,block,corner,head,false
2018,Brazil vs Switzerland,,Brazil,Gabriel Jesus,33,4.4,56.7,,miss,corner,head,false
2018,Brazil vs Switzerland,,Brazil,Neymar,16,27.8,49.5,,block,free-kick,right-foot,false
2018,Brazil vs Switzerland,,Brazil,Fernandinho,77,26.6,61.8,,miss,assisted,right-foot,false
2018,Colombia vs England,Round of 16,England,Eric Dier,115,8.8,54.8,,miss,corner,head,false
2018,Colombia vs England,Round of 16,England,Harry Kane,57,11.5,50,,goal,penalty,right-foot,true
2018,Colombia vs England,Round of 16,England,Danny Rose,112,7.1,27.6,,miss,assisted,left-foot,false
2018,Colombia vs England,Round of 16,England,Harry Kane,45,26.9,69.5,,miss,assisted,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Radamel Falcao,104,10.8,51.3,,miss,assisted,head,false
2018,Colombia vs England,Round of 16,Colombia,Juan Cuadrado,123,11.7,50,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,England,Eric Dier,128,11.6,49.9,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,England,Ashley Young,6,5,18.6,,save,free-kick,right-foot,false
2018,Colombia vs England,Round of 16,England,Marcus Rashford,124,11.5,50.4,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,England,Jesse Lingard,106,21.2,55,,block,assisted,left-foot,false
2018,Colombia vs England,Round of 16,England,Kieran Trippier,127,11.6,50.4,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,Colombia,Radamel Falcao,87,26.9,58.8,,save,assisted,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Matheus Uribe,126,11.6,49.7,,post,shootout,right-foot,false
2018,Colombia vs England,Round of 16,England,Jordan Henderson,125,11.2,50,,save,shootout,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Carlos Bacca,101,12.9,53.7,,block,assisted,head,false
2018,Colombia vs England,Round of 16,Colombia,Juan Fernando Quintero,59,34.2,55.9,,block,set-piece,left-foot,false
2018,Colombia vs England,Round of 16,Colombia,Yerry Mina,90,9.9,46.9,,goal,corner,head,true
2018,Colombia vs England,Round of 16,England,Harry Kane,122,11.4,50.3,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,England,Raheem Sterling,13,20.2,45.8,,block,assisted,right-foot,false
2018,Colombia vs England,Round of 16,England,Jamie Vardy,108,7.1,70.1,,block,assisted,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Juan Fernando Quintero,33,24.5,67.4,,miss,assisted,left-foot,false
2018,Colombia vs England,Round of 16,England,Harry Maguire,84,5.7,39.4,,miss,set-piece,head,false
2018,Colombia vs England,Round of 16,England,Jesse Lingard,45,12,55,,miss,regular,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Radamel Falcao,86,8,55.5,,miss,assisted,head,false
2018,Colombia vs England,Round of 16,Colombia,Carlos Bacca,128,11.6,50.1,,save,shootout,right-foot,false
2018,Colombia vs England,Round of 16,England,Raheem Sterling,8,8,69.6,,block,set-piece,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Johan Mojica,22,27.2,23.3,,miss,regular,left-foot,false
2018,Colombia vs England,Round of 16,Colombia,Radamel Falcao,121,11.5,49.7,,goal,shootout,right-foot,true
2018,Colombia vs England,Round of 16,Colombia,Juan Cuadrado,22,23.5,71.7,,block,assisted,right-foot,false
2018,Colombia vs England,Round of 16,Colombia,Matheus Uribe,90,30.8,49.5,,save,assisted,right-foot,false
2018,Colombia vs England,Round of 16,England,Dele Alli,63,3.4,41.2,,miss,set-piece,head,false
2018,Colombia vs England,Round of 16,Colombia,Juan Fernando Quintero,45,20.8,64.1,,save,assisted,left-foot,false
2018,Colombia vs England,Round of 16,Colombia,Davinson Sánchez,85,10.7,53.8,,miss,assisted,head,false
2018,Colombia vs England,Round of 16,Colombia,Juan Cuadrado,81,13.4,63.5,,miss,fast-break,right-foot,false
2018,Colombia vs England,Round of 16,England,Kieran Trippier,42,21.8,33.3,,miss,free-kick,right-foot,false
2018,Colombia vs England,Round of 16,England,Harry Kane,16,2.3,42.5,,miss,assisted,head,false
2018,Colombia vs England,Round of 16,Colombia,Davinson Sánchez,102,12.5,54.2,,miss,corner,head,false
2018,Colombia vs England,Round of 16,England,Raheem Sterling,31,18.1,55,,block,assisted,left-foot,false
2018,Colombia vs England,Round of 16,England,Harry Maguire,73,11.2,56.1,,miss,corner,head,false
2018,Colombia vs England,Round of 16,Colombia,Luis Muriel,124,11.6,49.7,,goal,shootout,right-foot,true
2018,Colombia vs Japan,,Colombia,Juan Cuadrado,26,18.9,72.3,,block,corner,right-foot,false
2018,Colombia vs Japan,,Japan,Yuya Osako,54,4.6,34.7,,save,assisted,left-foot,false
2018,Colombia vs Japan,,Japan,Maya Yoshida,59,10.4,46,,miss,set-piece,head,false
2018,Colombia vs Japan,,Japan,Takashi Inui,57,13.4,33.9,,save,assisted,right-foot,false
2018,Colombia vs Japan,,Colombia,James Rodríguez,78,9.3,67.6,,block,corner,left-foot,false
2018,Colombia vs Japan,,Japan,Shinji Kagawa,6,11.5,50,,goal,penalty,right-foot,true
2018,Colombia vs Japan,,Colombia,Juan Fernando Quintero,39,20.3,74.5,,goal,free-kick,left-foot,true
2018,Colombia vs Japan,,Colombia,Radamel Falcao,34,10.5,58.2,,save,assisted,right-foot,false
2018,Colombia vs Japan,,Colombia,Radamel Falcao,12,9.7,51.2,,save,set-piece,left-foot,false
2018,Colombia vs Japan,,Japan,Keisuke Honda,71,25.2,70.2,,save,assisted,left-foot,false
2018,Colombia vs Japan,,Colombia,Juan Fernando Quintero,16,24.4,56.1,,block,assisted,left-foot,false
2018,Colombia vs Japan,,Japan,Yuya Osako,73,4.3,47.4,,goal,corner,head,true
2018,Colombia vs Japan,,Japan,Hiroki Sakai,61,10.9,69.6,,miss,assisted,right-foot,false
2018,Colombia vs Japan,,Japan,Yuya Osako,82,13,52.6,,miss,assisted,head,false
2018,Colombia vs Japan,,Japan,Yuya Osako,3,14.2,56.3,,save,regular,left-foot,false
2018,Colombia vs Japan,,Japan,Hiroki Sakai,73,7.1,61.4,,block,assisted,right-foot,false
2018,Colombia vs Japan,,Colombia,Óscar Murillo,78,10.4,53.1,,miss,corner,head,false
2018,Colombia vs Japan,,Japan,Takashi Inui,15,11.1,37.5,,miss,assisted,right-foot,false
2018,Colombia vs Japan,,Colombia,Carlos Bacca,78,10.5,41.2,,block,corner,right-foot,false
2018,Colombia vs Japan,,Japan,Shinji Kagawa,3,17.5,49.1,,block,regular,left-foot,false
2018,Colombia vs Japan,,Japan,Takashi Inui,66,12.9,28.9,,block,assisted,right-foot,false
2018,Colombia vs Japan,,Japan,Yuya Osako,32,7.5,27.9,,miss,regular,right-foot,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Mitrovic,1,8,52.8,,miss,corner,head,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Mitrovic,50,12.2,46.2,,save,assisted,right-foot,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Mitrovic,13,15.3,67.8,,save,assisted,right-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Marcos Ureña,39,22.8,49.9,,miss,assisted,left-foot,false
2018,Costa Rica vs Serbia,,Serbia,Filip Kostic,90,18.1,33.6,,miss,assisted,left-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Celso Borges,79,18.9,50.9,,block,regular,right-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Giancarlo González,3,8,55.7,,save,assisted,head,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Mitrovic,54,7,49.1,,miss,corner,head,false
2018,Costa Rica vs Serbia,,Costa Rica,Óscar Duarte,90,9.5,41,,block,corner,head,false
2018,Costa Rica vs Serbia,,Costa Rica,Cristian Gamboa,90,30.1,44.1,,save,set-piece,right-foot,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Kolarov,56,25.6,70.9,,goal,free-kick,left-foot,true
2018,Costa Rica vs Serbia,,Serbia,Sergej Milinkovic-Savic,75,24.8,46.4,,miss,assisted,right-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Bryan Ruiz,90,13.7,52.6,,block,set-piece,left-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Francisco Calvo,42,23.5,38.8,,miss,assisted,right-foot,false
2018,Costa Rica vs Serbia,,Serbia,Aleksandar Kolarov,7,25.5,23.9,,miss,assisted,left-foot,false
2018,Costa Rica vs Serbia,,Serbia,Sergej Milinkovic-Savic,66,11.8,55,,miss,assisted,head,false
2018,Costa Rica vs Serbia,,Costa Rica,Joel Campbell,79,17.4,71.4,,block,assisted,left-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Giancarlo González,12,4.7,53.4,,miss,corner,head,false
2018,Costa Rica vs Serbia,,Serbia,Nemanja Matić,77,19.9,45.4,,block,assisted,left-foot,false
2018,Costa Rica vs Serbia,,Costa Rica,Marcos Ureña,2,1.7,64.5,,save,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Martin Braithwaite,27,8.8,61,,save,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Nicolai Jørgensen,113,8.7,32.2,,miss,throw-in-set-piece,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ante Rebić,65,17.5,30.7,,block,corner,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Christian Eriksen,74,18.1,37.1,,miss,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Luka Modrić,116,11.5,49.9,,save,penalty,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Nicolai Jørgensen,72,12.4,61.6,,save,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Mateo Kovačić,106,21.5,32.6,,block,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ante Rebić,78,23.1,69.5,,save,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Andrej Kramarić,120,22.1,32.8,,miss,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Dejan Lovren,39,5.4,49.7,,miss,set-piece,head,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,19,15.5,31,,block,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Rakitić,130,11.6,49.7,,goal,shootout,right-foot,true
2018,Croatia vs Denmark,Round of 16,Croatia,Luka Modrić,126,11.5,50,,goal,shootout,right-foot,true
2018,Croatia vs Denmark,Round of 16,Croatia,Josip Pivarić,128,11.7,50.1,,save,shootout,left-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Rakitić,90,29.2,45.6,,miss,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Luka Modrić,77,23.9,64.1,,miss,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Milan Badelj,122,11.5,49.9,,save,shootout,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Martin Braithwaite,90,20.9,66.2,,miss,corner,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Lasse Schöne,93,26.4,52.8,,miss,throw-in-set-piece,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Mario Mandžukić,4,7.1,47.4,,goal,regular,right-foot,true
2018,Croatia vs Denmark,Round of 16,Denmark,Simon Kjær,123,11.5,50,,goal,shootout,right-foot,true
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,84,8.3,37.3,,miss,set-piece,head,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,29,8.5,45.4,,miss,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,12,18,68.7,,block,free-kick,left-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Lasse Schöne,99,23.9,57.5,,miss,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Josip Pivarić,86,21.1,37.1,,block,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Rakitić,29,25.9,37.1,,save,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Christian Eriksen,122,11.5,50,,save,shootout,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Luka Modrić,119,24.9,43.1,,save,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Lasse Schöne,87,22.8,68.1,,miss,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Christian Eriksen,34,25.9,69.3,,miss,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ante Rebić,32,22.8,32.2,,block,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Lasse Schöne,127,11.6,49.9,,save,shootout,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,46,21.1,74.4,,miss,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Thomas Delaney,92,31.1,59.4,,block,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Andrej Kramarić,124,11.6,49.9,,goal,shootout,right-foot,true
2018,Croatia vs Denmark,Round of 16,Denmark,Martin Braithwaite,56,4.1,67.6,,miss,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Christian Eriksen,23,23.2,42.7,,block,regular,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Nicolai Jørgensen,129,11.4,50.1,,save,shootout,right-foot,false
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Rakitić,44,13.8,37.5,,save,assisted,left-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Pione Sisto,108,13.7,26.6,,miss,assisted,right-foot,false
2018,Croatia vs Denmark,Round of 16,Denmark,Zanka,1,4.6,42.5,,goal,throw-in-set-piece,left-foot,true
2018,Croatia vs Denmark,Round of 16,Denmark,Michael Krohn-Dehli,125,11.6,50,,goal,shootout,right-foot,true
2018,Croatia vs Denmark,Round of 16,Croatia,Ivan Perišić,64,11.2,26.8,,block,assisted,right-foot,false
2018,Croatia vs England,Semifinals,Croatia,Ante Rebić,21,19.5,51.8,,block,regular,left-foot,false
2018,Croatia vs England,Semifinals,Croatia,Ivan Perišić,65,16,46.6,,block,regular,right-foot,false
2018,Croatia vs England,Semifinals,Croatia,Šime Vrsaljko,43,27.8,71.7,,miss,assisted,right-foot,false
2018,Croatia vs England,Semifinals,Croatia,Ivan Rakitić,61,23.8,33.6,,miss,regular,left-foot,false
2018,Croatia vs England,Semifinals,Croatia,Dejan Lovren,90,30.8,69.9,,miss,assisted,right-foot,false
2018,Croatia vs England,Semifinals,England,Harry Kane,90,6.5,43.9,,miss,set-piece,head,false
2018,Croatia vs England,Semifinals,Croatia,Ivan Perišić,72,9.5,31.6,,post,regular,left-foot,false
2018,Croatia vs England,Semifinals,England,Harry Kane,67,1.7,74.2,,miss,assisted,right-foot,false
2018,Croatia vs England,Semifinals,Croatia,Ivan Perišić,84,6.4,27.4,,miss,regular,right-foot,false
2018,Croatia vs England,Semifinals,England,Harry Maguire,14,9.1,43.5,,miss,corner,head,false
2018,Croatia vs England,Semifinals,England,Eric Dier,98,26.1,60,,block,assisted,right-foot,false
2018,Croatia vs England,Semifinals,England,Jesse Lingard,77,5.7,69.5,,miss,assisted,right-foot,false
